# Portals of Dereth: where each one stands and where it leads.
# name,from_cell,from_x,from_y,from_z,to_cell,to_x,to_y,to_z
# Cells are hex; the x/y/z are local to the cell's landblock.
# Regenerate with reference/scripts/data/portals.sh (reads the
# ACE world database, which is the community's reconstruction of
# retail's server data; the client has no copy of its own).
Bone Lair,885A0101,32.0,132.0,12.0,1450168,90.0,-30.0,0.0
Sanctuary of the Recluse,88650034,150.7,76.0,15.7,586601D1,315.0,-222.0,0.1
Desert Dwelling,8865003A,187.6,40.1,7.9,58630252,181.6,-80.0,21.5
Tanada House of Earth,88D20100,180.2,76.8,174.7,5701AD,440.0,-200.0,0.0
Haven Residential Halls Portal,89000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Destroyed Portal to Xarabydun,890201AB,30.0,-176.4,-0.2,934B0021,108.3,6.1,18.1
Surface,890201E6,49.9,-176.4,-0.1,94720032,156.0,36.0,75.0
Surface,89040158,50.0,-43.1,-0.1,26450007,14.5,155.5,0.0
Empyrean Facility Lower Level,8904024C,50.0,-43.1,11.9,8904014D,50.0,3.0,0.0
Empyrean Facility Middle Level,89040340,50.0,-43.1,23.9,890401D0,50.0,0.0,11.5
Temple Exit,8954041D,38.4,235.3,-61.8,8954003B,186.7,65.4,10.0
Temple,89650016,66.3,126.7,58.1,57560161,95.1,-112.1,0.0
Deep Caves,8965002D,142.8,110.3,4.7,594E0686,130.0,-246.0,0.0
Aerbax Laboratory,89720000,113.2,136.9,10.0,29E0269,50.0,-10.0,6.0
Crypt of Crimson Night,898E0100,132.0,176.0,71.6,9B021C,40.0,-570.0,0.0
Artifex Vault Portal,899E0000,91.6,16.8,239.3,1370341,188.4,-10.0,0.0
The Fazenda Caves,89BD0100,15.6,116.1,118.7,3402A2,120.0,-240.0,0.0
Haven Residential Halls Portal,8A000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
An Olthoi Soldier Nest,8A020102,31.7,-31.7,-12.1,20B70006,18.5,135.6,90.0
Ancient Empyrean Grotto,8A020103,30.0,-40.0,-12.1,24C10002,9.4,30.5,93.6
Crumbling Empyrean Mansion,8A020109,40.0,-30.0,-12.1,2AB90030,123.2,179.9,20.0
The Dark Lair,8A020111,48.3,-31.7,-12.1,29B60039,175.9,22.9,20.6
Abandoned Tumerok Site,8A020112,50.0,-40.0,-12.1,18B3002F,135.0,152.5,21.3
Tumerok Camps,8A020115,60.0,-20.0,-12.1,DA75002B,137.7,62.1,18.0
Tusker Burrow,8A020118,71.7,-31.7,-12.1,F9810038,155.6,188.2,13.0
Tusker Lodge,8A020119,70.0,-40.0,-12.1,F97F003E,187.9,122.9,46.2
Tusker Cave,8A02011A,72.7,-48.4,-12.1,F97F0008,18.5,180.6,17.2
Tusker Barracks,8A02011E,80.0,-40.0,-12.1,F07E0040,171.6,188.8,10.9
Tusker Cavern,8A02011F,80.0,-50.0,-12.1,F8800027,97.7,147.3,12.0
Tusker Quarters,8A020121,87.2,-31.6,-12.1,F67C003D,172.5,112.7,19.4
Tusker Habitat,8A020122,90.0,-40.0,-12.1,F77E0017,57.8,165.7,18.0
Tusker Abode,8A020123,88.3,-48.3,-12.1,F67B000C,26.3,84.7,-0.1
Dryreach,8A020184,0.0,-70.0,0.3,DB740007,16.7,164.8,18.0
Castle of Baron Nuvillus,8A020193,10.2,-80.0,0.3,DF600017,71.2,152.8,16.7
Blackmire Temple,8A020196,20.0,-50.1,0.3,BB64001B,76.1,49.2,5.6
Bellig Tower Base,8A02019A,20.0,-70.0,0.3,93950015,66.3,104.1,114.4
Suntik,8A02019D,30.0,-50.0,0.3,84940011,49.8,7.5,224.0
Haunted Mansion,8A0201A1,30.0,-70.0,0.3,B6860008,21.1,185.1,40.6
Banderling Camp,8A0201A4,39.9,-40.0,0.3,9EB60029,132.0,12.0,112.0
Mite Maze,8A0201B6,40.0,-80.0,0.3,C6B2002F,139.5,150.3,292.1
Skeleton Fort,8A0201B9,50.0,-50.0,0.3,D2A70017,65.4,157.5,20.9
Mountain Sewer,8A0201BD,50.0,-70.0,0.3,E533003B,181.1,51.6,51.2
Green Mire Grave,8A0201CA,70.0,-50.1,0.3,D85C003F,187.2,145.7,13.6
Mosswart Camp,8A0201CE,70.0,-70.0,0.3,D75D0029,127.3,2.5,5.6
Colier,8A0201D1,80.0,-40.0,0.3,AEC60027,97.5,165.1,110.1
Folthid Estate,8A0201E3,80.0,-80.0,0.3,C274001C,94.5,81.4,24.0
Halls of Helm,8A0201E6,90.0,-50.0,0.3,8196002F,124.1,163.8,197.9
Glenden Wood,8A0201EA,90.0,-70.0,0.3,A0A40017,69.1,148.7,66.9
Fledgemaster's Camp,8A0201ED,100.0,-50.0,0.3,34E0002A,133.0,43.0,3.7
Hunter's Leap,8A0201F1,100.0,-70.0,0.3,A9AC0012,55.3,28.1,77.7
Banderling Conquest Dungeon,8A0201F4,107.3,-39.9,-0.1,BE5B0012,63.5,46.8,6.0
Eastham Portal,8A0201F4,110.0,-37.6,-0.1,CE940035,151.1,112.6,17.4
Mosswart Maze,8A0201F4,112.8,-39.9,-0.1,975F002F,134.1,161.7,9.2
Trothyr's Rest,8A020205,110.0,-80.0,0.3,BE900034,149.8,75.7,24.0
Catacombs of the Forgotten,8A020208,120.0,-50.0,0.3,A895001A,73.8,24.1,83.8
Dangerous Cave,8A02020B,120.0,-70.0,0.3,B59D001F,88.9,154.4,56.0
Stronghold,8A030185,80.0,-216.7,-0.1,B7010D,81.1,-22.5,-24.0
Stronghold,8A030215,220.0,-426.0,-0.1,B9010D,82.0,-23.0,-24.0
Stronghold,8A0302A5,350.0,-226.2,-0.1,B8010D,80.0,-23.3,-24.0
Portal to Zaikhal,8A0401E9,100.0,-3.0,12.0,80900013,64.9,55.7,124.0
Portal to Cragstone,8A0401ED,100.0,-25.0,12.0,BB9F0040,169.4,168.3,54.0
Portal to Sanamar,8A040209,120.0,-3.0,12.0,33D90015,59.1,100.3,52.0
Portal to Hebian-To,8A04020F,120.0,-25.0,12.0,E64E002F,138.3,161.9,20.0
Unfinished Temple Portal,8A590101,156.0,161.0,22.0,15B016E,30.0,0.0,6.0
Temple Exit,8A63010A,16.0,195.2,-85.8,8A63029D,-27.2,199.0,-49.6
Temple of Mornings,8A63029C,-30.1,199.2,-49.8,8A630290,-64.0,159.3,-49.6
Singular Pyreal Repository,8A7A0000,113.2,35.0,61.0,3A102B6,90.0,-600.0,0.0
Haven Residential Halls Portal,8B000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Surface,8B030100,166.4,-60.0,-114.1,21760036,156.0,132.5,152.0
Surface,8B030190,69.9,-95.6,-78.1,21760036,156.0,132.5,152.0
Surface,8B030333,250.0,-106.3,-48.1,21760036,156.0,132.5,152.0
Surface,8B030400,110.0,-157.4,-18.1,21760036,156.0,132.5,152.0
Surface,8B030478,220.0,-135.9,-0.1,21760036,156.0,132.5,152.0
Empyrean Lightning Propylaeum,8B120000,62.5,110.0,333.5,5274014B,30.0,0.0,0.0
Tomb of The Dead,8B680102,12.3,98.6,4.8,1F301C6,130.0,-90.0,0.0
Haven Residential Halls Portal,8C000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Exit to Yaraq,8C040169,158.6,-149.5,-6.1,7D64000D,31.9,104.6,11.9
Charged Refuge,8C120028,117.7,176.1,455.9,576A01B4,39.9,-269.1,0.0
Lightning Guardian Lair,8C130000,89.2,17.6,456.0,5A43014A,48.0,-2.5,6.0
Masked Preface,8C430033,148.8,55.8,11.9,586C0406,190.0,-390.0,0.1
Haven Residential Halls Portal,8D000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Exit to Yaraq,8D020169,158.6,-149.5,-6.1,7D64000D,31.9,104.6,11.9
Exit to Yaraq,8D030169,158.6,-149.5,-6.1,7D64000D,31.9,104.6,11.9
Exit to Yaraq,8D040169,158.6,-149.5,-6.1,7D64000D,31.9,104.6,11.9
Syliph Tower,8D8E0000,153.4,163.4,224.0,1D501C0,39.1,-13.1,66.0
Haven Residential Halls Portal,8E000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Exit to Yaraq,8E020169,158.6,-149.5,-6.1,7D64000D,31.9,104.6,11.9
Destroyed Portal to Yanshi,8E510102,132.0,99.5,9.5,B9720021,119.5,1.7,24.0
Nor's Folly Portal,8E560000,49.5,161.3,16.9,1070166,60.0,-30.0,0.0
Base of Mt. Syliph,8E8D0000,127.1,91.3,42.2,8E8D0038,150.4,182.5,110.0
Mt. Syliph Plain,8E8D0000,148.3,171.5,110.0,8E8D002C,126.6,86.0,41.7
South Dalt,8E8F0000,46.8,67.4,224.0,8F910011,55.0,3.9,224.0
Haven Residential Halls Portal,8F000198,100.1,-109.9,0.0,56560140,40.0,-70.0,0.0
Ahr-Zona Portal,8F550000,117.1,105.1,16.0,9664001B,95.5,69.0,14.3
Al-Hatar Settlement Portal,8F550000,171.8,102.3,12.5,96540003,22.0,54.4,10.0
Al-Kasan Settlement Portal,8F550000,149.7,90.8,16.6,8B550030,127.7,175.3,15.8
Al-Nosaj Portal,8F550000,157.5,140.9,17.8,9170001B,76.4,55.7,13.4
Arqasanti Portal,8F550000,173.4,113.5,13.4,9260001D,93.5,114.2,13.3
Bleached Skull Wastes Settlement Portal,8F550000,124.1,99.1,16.3,8B6D001B,79.9,57.6,10.7
Desert Mirage Cottages Portal,8F550000,164.3,136.6,17.1,906C0024,117.5,80.2,18.0
Djinaya Wind Cottages Portal,8F550000,170.1,131.2,15.7,8D630015,59.7,113.5,9.6
Dry Bone Manors Portal,8F550000,171.7,91.5,12.0,965A003D,179.3,109.7,10.2
Hamud Cottages Portal,8F550000,131.1,94.0,16.4,9264001C,83.4,88.9,13.4
Monument Sands Settlement Portal,8F550000,159.5,92.1,14.1,93500019,88.0,22.7,18.6
Pillars-on-the-Sea Cottages Portal,8F550000,140.3,92.4,16.8,8A480014,65.3,82.5,1.8
Tarn Vinara Villas Portal,8F550000,172.4,123.5,14.4,5FA2002E,132.4,125.8,42.0
Abandoned Shops Portal,8F560102,63.0,172.5,28.8,159018F,180.2,-51.2,0.0
North Syliph,8F910000,51.9,0.9,224.0,8E8F000B,42.1,65.5,224.0
South Gemm,8F910000,191.0,140.2,224.0,91930009,31.3,3.4,224.0
Alfreth Dungeon,8F990000,184.0,8.2,92.7,1D601B9,135.8,-1.2,0.0
Mountain Cavern Portal,8FCF003D,176.8,99.6,389.8,15D0250,20.0,-50.0,36.0
Crater Caves Dungeon,8FD20000,16.6,152.1,277.9,19A02CA,40.0,-150.0,0.0
Crater Lair,8FD70000,56.5,115.5,115.1,18C0191,40.0,-20.0,0.0
Victory Residential Halls Portal,90000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Desert Ridge Border,90240000,183.2,113.7,-0.1,B178001C,74.9,75.4,22.3
Hilltop,90240000,128.6,132.5,-0.1,AAA80034,152.4,82.3,171.3
Portal to Town Network,90580034,156.0,92.1,0.2,70133,60.0,-70.0,0.0
Mannikin Foundry Portal,90580140,129.5,90.7,-5.2,545A013C,10.0,-50.0,6.0
Al-Arqas Meeting Hall Portal,90580152,135.9,80.0,2.0,11D0126,30.0,-60.0,6.0
Destroyed Portal to Bluespire,905C0000,91.4,19.5,34.5,21B00017,48.2,165.9,0.0
Cavernous Refuge,9076000B,35.1,60.8,153.9,576D0154,20.0,-20.0,13.3
Portal to Town Network,90D00014,69.2,82.7,282.2,70145,70.0,-80.0,0.0
Crater Pathway,90D00104,113.0,84.0,277.2,1A701AA,32.4,-8.0,138.0
Hilltop,90D00114,60.0,79.0,284.0,AAA80034,152.4,82.3,171.3
Sho Roadside,90D00116,84.0,113.0,284.0,D45C003D,176.1,102.1,14.0
Victory Residential Halls Portal,91000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
South Tumerok Vanguard Outpost,91460000,42.7,14.3,11.5,2A40110,60.0,-20.0,-12.0
Destroyed Portal to Samsur,91560000,78.7,122.9,29.4,977B000C,25.8,73.9,0.0
Sylsfear Dungeon Portal,918D0000,151.2,37.1,27.1,1D70277,59.8,-136.9,0.0
North Dalt,91930000,28.0,1.2,224.0,8F91003E,188.9,138.0,224.0
South Bellig,91930000,165.8,166.7,224.0,93950019,79.1,3.0,224.0
Adept's Domain Portal,91D20000,4.7,98.5,313.0,51A3001C,73.6,87.9,38.7
Anadil Portal,91D20000,20.4,98.5,320.8,7AD6001B,88.8,61.3,203.7
Bandit Road Villas Portal,91D20000,62.6,44.0,335.9,B6D80003,6.2,69.2,19.5
Bretslef Cottages Portal,91D20000,50.2,33.0,326.8,ADD40015,52.7,112.9,71.0
Celcynd Cottages Portal,91D20000,38.8,102.4,332.2,8BF20036,160.9,131.7,2.8
Celdiseth's Beach Settlement Portal,91D20000,67.9,77.0,344.6,A4EB000F,36.8,163.6,0.7
East Esper Valley  Portal,91D20000,69.7,67.1,343.9,A2DA0019,74.0,5.3,54.0
Frosty Dale Cottages Portal,91D20000,54.5,90.6,339.1,87E0001C,94.2,81.4,92.2
Greenvale Settlement Portal,91D20000,44.7,100.7,335.3,8DE30024,99.4,79.4,42.5
Ianna Portal,91D20000,31.6,101.9,327.9,86C00010,41.9,184.1,119.7
Merak Portal,91D20000,27.0,100.1,324.8,51A00025,113.4,108.9,32.9
Mountain Retreat Cottages Portal,91D20000,12.3,26.1,305.3,7EC80025,108.4,101.6,95.9
New Nesortania Portal,91D20000,40.0,30.5,320.4,8CC2001C,77.0,87.1,56.0
Neydisa Village Portal,91D20000,69.3,59.3,342.3,9CD80009,25.6,5.1,71.6
North Pass Hollow Cottages Portal,91D20000,63.4,91.8,346.2,85C4001C,92.7,76.2,74.0
Patron's Honor Cottages Portal,91D20000,30.4,27.9,314.4,A1DD001D,91.3,112.1,122.7
Pavanne Vale Freehold Portal,91D20000,61.4,84.7,342.2,91EC0028,107.0,171.5,20.0
Prosper River Headwaters Portal,91D20000,69.0,51.2,340.8,98C6002B,122.0,58.9,27.9
Shaky Ledge Cottages Portal,91D20000,69.1,83.0,347.5,89CD0035,151.5,109.0,121.3
Stone Triad Dell Portal,91D20000,58.1,36.3,332.0,80E1002B,134.6,51.0,92.4
Stonerune Cottages Portal,91D20000,74.8,69.3,348.2,89C90012,63.1,38.5,104.9
Sweet Maple Cottages Portal,91D20000,11.9,99.1,316.7,53E40024,98.1,84.0,27.7
Windrune Cottages Portal,91D20000,20.7,27.0,308.9,83CD001E,92.0,137.6,151.1
Victory Residential Halls Portal,92000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Jahannan Vault Portal,92410000,26.6,42.1,39.9,11B014B,80.0,-57.3,-66.0
Base of Mt. Alphus,92980000,44.3,141.7,36.0,94970030,131.7,170.3,109.8
Jahannan Vault Portal,92D30000,35.2,11.5,644.7,11B014B,80.0,-57.3,-66.0
Victory Residential Halls Portal,93000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Portal to Town Network,934B0009,38.7,18.5,14.2,70133,60.0,-70.0,0.0
Uninhabited Area Portal,934B0133,154.8,85.0,-31.6,2D2011F,70.0,-120.0,0.0
Surface Portal,934B0134,188.0,28.0,-31.6,934B0021,108.3,6.1,18.1
Bookcase,934B01F7,98.8,30.4,-19.6,5B02D9,89.8,-140.5,15.3
Xarabydun Lifestone Portal,934B021B,57.9,-1.1,-13.6,2D30116,40.0,-40.0,0.0
Desert Ruin Portal,93570102,45.4,132.0,34.8,16701A7,110.0,-40.0,6.0
Mnemosyne Collection Site,937C0000,177.8,50.0,36.0,29D0100,0.0,0.0,0.0
Bellig Tower,93950000,102.4,65.5,224.0,1D401B1,61.8,-22.5,30.0
Bellig Tower Base,93950000,82.5,137.0,106.9,1D40115,40.0,-30.0,0.0
North Gemm,93950000,76.2,1.7,224.0,91930037,163.5,164.4,224.0
Crater Pathway,93CB0102,12.0,41.4,101.2,1A70108,17.6,-509.2,0.0
Empyrean Workshop,93D30011,57.2,7.1,392.4,6E055E,104.1,-44.0,0.0
Victory Residential Halls Portal,94000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Forking Trail,942D0000,50.6,85.8,136.6,1AB0137,37.6,-30.0,0.0
Mt. Alphus Valley,94970000,105.6,165.9,108.8,9398000F,32.0,144.6,40.0
Mattekar Cave,94D10100,44.5,52.3,210.8,1690183,110.2,-8.3,0.0
Victory Residential Halls Portal,95000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Axefall Glen Portal,95210000,90.6,161.9,127.3,4CA50025,109.5,112.1,45.4
Azaroth Cottages Portal,95210000,155.9,171.1,122.0,58E80025,99.0,104.8,6.5
Brigands Bay Settlement Portal,95210000,130.2,171.2,122.0,A60F000D,29.2,117.0,16.8
Ebbing Tide Villas Portal,95210000,100.9,173.5,125.3,91320023,115.6,62.2,2.0
Gredaline Villas Portal,95210000,108.5,165.0,123.9,A7340023,105.8,60.8,75.5
Land Bridge Villas Portal,95210000,150.4,160.8,124.3,83120034,165.3,91.3,350.0
Linvak Tukal Foothills Settlement Portal,95210000,132.4,156.3,124.9,A618002C,133.0,77.4,150.6
Mattekar Slopes Cottages Portal,95210000,115.7,160.6,123.5,A529002C,136.5,89.1,183.6
Northreach Portal,95210000,146.9,189.0,122.0,ABE7002C,130.3,89.1,0.1
Qalaba'r Seaside Villas Portal,95210000,147.5,180.9,122.0,912A0030,139.6,171.5,-0.1
Qalabar Oasis Settlement Portal,95210000,123.6,173.8,122.0,9A2C002C,135.5,91.2,110.6
Ro-Nan Portal,95210000,147.0,171.9,122.0,AB30002D,123.7,108.5,70.7
Sanam Batal Villas Portal,95210000,93.0,183.6,130.9,70A60024,98.7,77.5,46.0
Sand Shallow Cottages Portal,95210000,162.6,186.9,122.0,806F0026,101.8,120.3,17.1
Scimitar Lake Cottages Portal,95210000,159.9,179.4,122.0,AE130024,98.1,86.1,146.2
Simda'r Villas Portal,95210000,117.8,181.1,122.4,94190031,161.2,17.6,340.0
Southern Park Portal,95210000,140.4,156.4,124.9,AD20002E,126.1,138.9,159.8
Stormbrow Portal,95210000,115.0,188.6,123.3,9414002B,123.1,69.0,286.0
Villalabar Portal,95210000,139.1,166.1,122.5,96330027,103.8,147.6,40.0
Crystal Mine,95410000,164.2,164.3,40.0,614902DE,30.0,-17.0,0.0
The Asteliary,95720000,60.3,129.9,157.2,3A40131,30.0,-10.0,-6.0
A Small Cave,957A0000,16.9,37.2,20.1,1E70121,58.6,-28.6,0.0
Base of Mt. Alphus,95970000,51.8,154.1,224.0,94970030,131.7,170.3,109.8
South Zabool,95980000,142.3,18.1,224.0,96990024,101.9,76.1,224.0
Portal to Town Network,95D6001C,73.9,75.0,100.2,70145,70.0,-80.0,0.0
Victory Residential Halls Portal,96000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Lugian Outpost,961A0000,17.9,131.4,278.0,1C70121,39.7,-49.8,0.0
Hebian-to Portal,96230000,19.1,181.6,96.0,E64E002F,138.3,161.9,20.0
Virindi Edifice,9667000B,30.0,50.0,17.1,5867026B,180.0,-160.0,0.0
Destroyed Portal to Yaraq,967A0000,140.8,134.5,20.0,7D64000D,31.9,104.6,11.9
Destroyed Portal to Holtburg,967D0000,83.7,92.1,20.0,A9B40019,84.0,7.1,94.0
Musansayn's Vaults Portal,967E0100,147.8,38.9,29.2,1550198,20.0,-10.0,12.0
Mount Alphus,96990000,99.0,73.2,224.0,95980029,140.2,15.9,224.0
Top of Zabool Tower,96990000,101.9,166.1,224.0,1D301BA,3.7,-9.0,120.0
Olthoi Tunnel,96D6010A,180.0,140.7,78.3,E6CF0025,113.5,112.7,6.0
Mage Academy Portal,96DC0000,106.3,160.2,302.4,1390396,40.0,-60.0,6.0
Rogue Delvings,96DC0020,75.0,176.0,302.4,E001A0,160.0,-220.0,0.0
Victory Residential Halls Portal,97000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Portal to Silyun,97210036,152.0,128.0,101.9,26EC003D,175.9,110.3,80.0
Atrium Residential Halls Portal,97220000,75.6,160.7,102.0,56610140,40.0,-70.0,0.0
Portal to Town Network,9722001D,74.3,99.2,102.2,70133,60.0,-70.0,0.0
Mammet Foundry Portal,9722015E,79.7,123.2,96.8,5458025F,10.0,-110.0,6.0
Qalaba'r Meeting Hall Portal,97220162,36.1,132.0,104.0,12B0126,30.0,-60.0,6.0
Lugian Post,97260000,38.7,74.1,140.9,1C80111,20.0,-60.0,0.0
Mosswart Maze Portal,975F0000,127.5,171.6,8.6,2CA0247,130.0,-220.0,0.0
Victory Residential Halls Portal,977B0000,55.9,81.1,0.0,56500140,40.0,-70.0,0.0
Portal to Town Network,977B002F,140.4,149.3,0.2,70133,60.0,-70.0,0.0
Mannikin Foundry Portal,977B015E,126.5,159.7,-5.2,545A013C,10.0,-50.0,6.0
Adventurer's Haven Cottages Portal,977E0000,42.9,67.8,30.0,AC810024,101.2,91.0,28.0
Cactus Acres Portal,977E0000,10.1,40.1,30.0,9E74001A,76.8,37.5,26.5
Charnhold Portal,977E0000,52.8,75.5,29.7,84B0001D,95.7,113.4,90.0
Darasa Villas Portal,977E0000,57.6,66.6,30.0,74AB0025,101.0,107.8,80.0
Dovetail Valley Villas Portal,977E0000,12.7,14.7,30.0,8C9D0026,102.8,132.3,89.0
Greenswath Portal,977E0000,15.8,44.8,30.0,9E88000E,28.1,129.4,21.8
Janaa Ridge Settlement Portal,977E0000,26.7,60.8,30.0,9B760016,50.8,125.6,28.0
Maythen Geroyu Villas Portal,977E0000,4.2,35.8,30.0,A0920015,54.7,98.0,45.3
Nal Wadi Cottages Portal,977E0000,35.2,36.1,28.6,99850012,66.0,36.2,39.5
Naqut Dreams Villas Portal,977E0000,41.1,51.8,30.0,8D73002E,127.2,136.3,11.2
Palm-of-Stone Villas Portal,977E0000,39.4,76.8,30.0,A08D001A,78.7,39.5,55.4
Return of Mumiyah Cottages Portal,977E0000,4.9,10.8,30.0,8477002C,132.0,75.1,13.0
Samsur Butte Cottages Portal,977E0000,44.4,59.6,30.0,92770033,157.0,64.7,60.6
Sand's Edge Portal,977E0000,28.9,29.9,29.2,A586003D,176.1,117.5,22.7
Stone Face Oasis Villas Portal,977E0000,58.3,56.1,29.8,9A810024,116.8,84.0,44.0
Stone Scar Settlement Portal,977E0000,39.9,43.9,29.4,9385002E,138.6,128.3,33.3
Tharesun Portal,977E0000,18.8,20.6,30.0,86F1000D,40.0,119.0,73.1
Yinar Portal,977E0000,20.6,53.1,30.0,A9730005,16.3,113.9,30.6
Yushad Ridge Cottages Portal,977E0000,34.2,68.0,30.0,9C70003C,171.5,75.8,24.6
Zabool Tower Base,979A002D,142.6,111.3,41.4,1D3010F,20.5,-10.3,0.0
Victory Residential Halls Portal,98000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Mountain Fortress Portal,98180000,52.1,87.0,340.8,11C030A,90.0,-200.0,0.0
Zaikhal Portal,981E0000,30.9,167.2,230.0,80900013,64.9,55.7,124.0
Dungeon Binar Portal,98770000,112.5,125.4,31.5,18301AF,60.0,-50.0,0.0
Samsur Meeting Hall Portal,987B0101,14.1,177.7,2.0,12D0126,30.0,-60.0,6.0
Dungeon Manor Portal,987D0000,29.4,4.1,36.0,1E801BA,-0.6,-38.5,0.0
Amperehelion Vault Portal,98AB0000,79.3,34.3,84.0,1190371,60.0,-110.0,42.0
Victory Residential Halls Portal,99000198,100.1,-109.9,0.0,56500140,40.0,-70.0,0.0
Dry Well Portal,99790102,107.8,46.8,20.8,15A01AE,10.0,-90.0,0.0
A Ruin,997B0000,12.4,69.0,20.0,1B9011F,0.0,-10.0,0.0
Underground Forest Portal,99A60000,70.2,154.2,52.0,13C0201,10.0,-40.0,6.0
Entrance to Portal Space,99E60000,172.5,172.5,77.6,526C040D,110.0,-110.0,2.0
Olthoi Tunnel,9A210102,59.8,117.1,90.3,E7D1003A,179.7,26.8,42.0
Nevius Passage Portal,9A460000,92.5,86.5,10.0,14C0158,170.0,-170.0,0.0
Destroyed Portal to Redspire,9B7B0000,86.3,17.3,20.7,17B2002A,132.6,25.8,44.0
Ridge Citadel Portal,9D270000,138.1,135.1,246.8,2F10152,140.0,-130.0,0.0
Khayyaban Meeting Hall Portal,9D430101,174.9,31.0,42.0,1260126,30.0,-60.0,6.0
Krau Li's Labyrinth Portal,9D530000,28.9,95.3,120.0,2E5024A,110.0,-240.0,0.0
Southern Infiltrator Keep,9E3E0000,110.7,17.5,88.8,3A2025E,310.0,-10.0,12.0
Destroyed Al-Jalima Portal,9E430000,27.3,52.3,50.0,8588002C,120.4,95.5,90.0
Destroyed Lin Portal,9E430000,136.8,152.4,20.0,DC3C0011,59.7,10.8,19.0
Victory Residential Halls Portal,9E430000,15.7,76.6,50.0,56500140,40.0,-70.0,0.0
Portal to Town Network,9E430018,62.3,191.2,46.2,70133,60.0,-70.0,0.0
Effigy Foundry Portal,9E430131,62.1,190.5,40.8,545901B0,10.0,-80.0,6.0
Matron Hive North,9E440000,103.1,15.0,33.8,6347036E,140.0,-182.8,0.0
Oriel Residential Halls Portal,9E440000,158.9,34.8,34.8,565E0140,40.0,-70.0,0.0
Winthura's Garden Portal,9E490000,55.7,110.6,84.6,14B0213,80.0,-120.0,0.0
Thasali,9E5A0100,36.0,139.3,36.8,1C40119,30.0,-110.0,0.0
Virindi Complex,9EDB0000,137.5,128.0,114.0,5B450314,30.0,-20.0,3.6
Northwatch Castle Portal,9EE5016D,192.2,-20.0,10.7,9EE50293,104.2,30.0,58.8
Celestial Hand Northwatch Castle Black Market Portal,9EE50284,127.8,30.0,52.7,9EE50266,121.2,20.9,28.8
Eldrytch Web Northwatch Castle Black Market Portal,9EE50284,127.8,30.0,52.7,9EE50266,121.2,20.9,28.8
Radiant Blood Northwatch Castle Black Market Portal,9EE50284,127.8,30.0,52.7,9EE50266,121.2,20.9,28.8
Temple Entrance,9EE80017,53.9,158.0,293.4,EF0236,52.9,-110.0,-24.0
Mount Ingot,9F2A0000,72.0,144.0,400.0,64480185,50.0,-32.8,-1.3
Crystal Core,9F2C002A,140.3,31.7,159.0,58610166,70.0,-220.0,0.0
Al-Mar Oasis Portal,9F410000,187.4,171.9,110.0,94440025,113.6,110.6,14.5
Ardent Realm Portal,9F410000,164.1,115.7,109.3,A84D002D,129.3,110.8,28.0
Avatania Cottages Portal,9F410000,164.4,163.9,109.4,9938000B,40.5,65.1,40.0
Bhah Dhah Villas Portal,9F410000,163.0,132.6,109.6,A04B0040,188.3,183.2,112.0
Brigand Sands Cottages Portal,9F410000,186.6,148.3,110.0,9E330023,97.2,51.2,46.1
Desert Vanguard Cottages Portal,9F410000,165.0,155.5,109.5,8E48000D,31.4,108.4,14.0
Dunes End Cottages Portal,9F410000,181.5,117.5,109.7,98440011,67.1,5.4,20.5
Erevana Villas Portal,9F410000,185.0,155.8,110.0,AB380023,111.9,71.9,58.7
Kanasa Portal,9F410000,188.9,140.7,110.0,AC3F002D,134.0,101.1,46.7
Plainsview Cottages Portal,9F410000,162.4,140.3,109.4,A738002B,133.2,65.2,45.1
Rending Talon Cottages Portal,9F410000,173.9,109.7,109.1,5AB0001D,91.0,107.6,56.4
Rethux Vale Portal,9F410000,185.0,162.9,110.0,68A50024,119.3,81.7,38.0
Sands-of-the-Skull Cottages Portal,9F410000,164.0,147.9,109.3,9C4D001D,88.9,106.3,10.3
Serpent Hills Settlement Portal,9F410000,189.3,134.0,110.0,8E400003,7.0,60.9,13.5
Shield of Ispar Villas Portal,9F410000,154.4,123.6,108.9,AC4D0024,102.4,88.6,9.8
Sonpay Portal,9F410000,163.9,172.5,109.3,AB48001D,75.4,105.1,26.0
South Khayyaban Cottages Portal,9F410000,164.1,125.5,109.7,A23D0006,6.5,122.3,68.0
Spire Hills Settlement Portal,9F410000,173.4,118.6,109.8,B13B0029,123.3,20.2,32.6
