# What each enchantment changes on whatever it lands on.
# spell_id,mod_type,mod_key,mod_val,name
# mod_type is the server's EnchantmentTypeFlags word; its low byte says
# what kind of statistic (1 attribute, 2 vital, 4 int, 8 float, 0x10
# skill, 0x80 body armour) and mod_key which one (a skill id, an
# attribute id, a float property such as a resistance). The name is
# there to read by; the client matches on the id.
# Regenerate with reference/scripts/data/spell_effects.sh (reads the
# ACE world database, the community's reconstruction of retail's server
# data; the client's SpellTable does not carry the effect).
5240,33591300,308,2,Sigil of Defense II
5241,33591300,308,3,Sigil of Defense III
5242,33591300,308,4,Sigil of Defense IV
5243,33591300,308,5,Sigil of Defense V
5244,33591300,308,6,Sigil of Defense VI
5245,33591300,308,7,Sigil of Defense VII
5246,33591300,308,8,Sigil of Defense VIII
5247,33591300,308,9,Sigil of Defense IX
5248,33591300,308,10,Sigil of Defense X
5249,33591300,308,11,Sigil of Defense XI
5250,33591300,308,12,Sigil of Defense XII
5251,33591300,308,13,Sigil of Defense XIII
5252,33591300,308,14,Sigil of Defense XIV
5253,33591300,308,15,Sigil of Defense XV
5254,33591300,323,1,Sigil of Growth I
5255,33591300,323,2,Sigil of Growth II
5256,33591300,323,3,Sigil of Growth III
5257,33591300,323,4,Sigil of Growth IV
5258,33591300,323,5,Sigil of Growth V
5259,33591300,323,6,Sigil of Growth VI
5260,33591300,323,7,Sigil of Growth VII
5261,33591300,323,8,Sigil of Growth VIII
5262,33591300,323,9,Sigil of Growth IX
5263,33591300,323,10,Sigil of Growth X
5264,33591300,323,11,Sigil of Growth XI
5265,33591300,323,12,Sigil of Growth XII
5266,33591300,323,13,Sigil of Growth XIII
5267,33591300,323,14,Sigil of Growth XIV
5268,33591300,323,15,Sigil of Growth XV
5269,33591298,1,1,Sigil of Vigor I (Health)
5270,33591298,1,2,Sigil of Vigor II (Health)
5271,33591298,1,3,Sigil of Vigor III (Health)
5272,33591298,1,4,Sigil of Vigor IV (Health)
5273,33591298,1,5,Sigil of Vigor V (Health)
5274,33591298,1,6,Sigil of Vigor VI (Health)
5275,33591298,1,7,Sigil of Vigor VII (Health)
5276,33591298,1,8,Sigil of Vigor VIII (Health)
5277,33591298,1,9,Sigil of Vigor IX (Health)
5278,33591298,1,10,Sigil of Vigor X (Health)
5279,33591298,1,11,Sigil of Vigor XI (Health)
5280,33591298,1,12,Sigil of Vigor XII (Health)
5281,33591298,1,13,Sigil of Vigor XIII (Health)
5282,33591298,1,14,Sigil of Vigor XIV (Health)
5283,33591298,1,15,Sigil of Vigor XV (Health)
5284,33591298,5,5,Sigil of Vigor I (Mana)
5285,33591298,5,10,Sigil of Vigor II (Mana)
5286,33591298,5,15,Sigil of Vigor III (Mana)
5287,33591298,5,20,Sigil of Vigor IV (Mana)
5288,33591298,5,25,Sigil of Vigor V (Mana)
5289,33591298,5,30,Sigil of Vigor VI (Mana)
5290,33591298,5,35,Sigil of Vigor VII (Mana)
5291,33591298,5,40,Sigil of Vigor VIII (Mana)
5292,33591298,5,45,Sigil of Vigor IX (Mana)
5293,33591298,5,50,Sigil of Vigor X (Mana)
5294,33591298,5,55,Sigil of Vigor XI (Mana)
5295,33591298,5,60,Sigil of Vigor XII (Mana)
5296,33591298,5,65,Sigil of Vigor XIII (Mana)
5297,33591298,5,70,Sigil of Vigor XIV (Mana)
5298,33591298,5,75,Sigil of Vigor XV (Mana)
5299,33591298,3,5,Sigil of Vigor I (Stamina)
5300,33591298,3,10,Sigil of Vigor II (Stamina)
5301,33591298,3,15,Sigil of Vigor III (Stamina)
5302,33591298,3,20,Sigil of Vigor IV (Stamina)
5303,33591298,3,25,Sigil of Vigor V (Stamina)
5304,33591298,3,30,Sigil of Vigor VI (Stamina)
5305,33591298,3,35,Sigil of Vigor VII (Stamina)
5306,33591298,3,40,Sigil of Vigor VIII (Stamina)
5307,33591298,3,45,Sigil of Vigor IX (Stamina)
5308,33591298,3,50,Sigil of Vigor X (Stamina)
5309,33591298,3,55,Sigil of Vigor XI (Stamina)
5310,33591298,3,60,Sigil of Vigor XII (Stamina)
5311,33591298,3,65,Sigil of Vigor XIII (Stamina)
5312,33591298,3,70,Sigil of Vigor XIV (Stamina)
5313,33591298,3,75,Sigil of Vigor XV (Stamina)
5314,36868,312,10,Blessing of Unity
5315,33591297,2,1,Sigil of Fury I (Endurance)
5316,33591297,2,2,Sigil of Fury II (Endurance)
5317,33591297,2,3,Sigil of Fury III (Endurance)
5318,33591297,2,4,Sigil of Fury IV (Endurance)
5319,33591297,2,5,Sigil of Fury V (Endurance)
5320,33591297,2,6,Sigil of Fury VI (Endurance)
5321,33591297,2,7,Sigil of Fury VII (Endurance)
5322,33591297,2,8,Sigil of Fury VIII (Endurance)
5323,33591297,2,9,Sigil of Fury IX (Endurance)
5324,33591297,2,10,Sigil of Fury X (Endurance)
5325,33591297,2,11,Sigil of Fury XI (Endurance)
5326,33591297,2,12,Sigil of Fury XII (Endurance)
5327,33591297,2,13,Sigil of Fury XIII (Endurance)
5328,33591297,2,14,Sigil of Fury XIV (Endurance)
5329,33591297,2,15,Sigil of Fury XV (Endurance)
5334,36868,318,600,Bael'zharons Curse of Destruction
5335,36868,318,700,Bael'zharons Curse of Minor Destruction
5336,36868,317,90,Bael'zharons Curse of Festering
5337,36868,330,42,Destructive Curse VII
5338,36868,330,51,Incantation of Destructive Curse
5339,36868,330,8,Destructive Curse I
5340,36868,330,13,Destructive Curse II
5341,36868,330,18,Destructive Curse III
5342,36868,330,22,Destructive Curse IV
5343,36868,330,27,Destructive Curse V
5344,36868,330,33,Destructive Curse VI
5371,36868,317,5,Festering Curse I
5372,36868,317,10,Festering Curse II
5373,36868,317,15,Festering Curse III
5374,36868,317,20,Festering Curse IV
5375,36868,317,25,Festering Curse V
5376,36868,317,30,Festering Curse VI
5377,36868,317,35,Festering Curse VII
5378,36868,317,45,Incantation of Festering Curse
5379,36868,329,1,Weakening Curse I
5380,36868,329,2,Weakening Curse II
5381,36868,329,4,Weakening Curse III
5382,36868,329,6,Weakening Curse IV
5383,36868,329,8,Weakening Curse V
5384,36868,329,10,Weakening Curse VI
5385,36868,329,12,Weakening Curse VII
5386,36868,329,15,Incantation of Weakening Curse
5387,36868,330,19,Corrosion I
5388,36868,330,29,Corrosion II
5389,36868,330,38,Corrosion III
5390,36868,330,48,Corrosion IV
5391,36868,330,51,Corrosion V
5392,36868,330,72,Corrosion VI
5393,36868,330,90,Corrosion VII
5394,36868,330,112,Incantation of Corrosion
5395,36868,330,8,Corruption I
5396,36868,330,13,Corruption II
5397,36868,330,18,Corruption III
5398,36868,330,22,Corruption IV
5399,36868,330,27,Corruption V
5400,36868,330,33,Corruption VI
5401,36868,330,42,Corruption VII
5402,36868,330,51,Incantation of Corruption
5403,36880,43,10,Void Magic Mastery Other I
5404,36880,43,15,Void Magic Mastery Other II
5405,36880,43,20,Void Magic Mastery Other III
5406,36880,43,25,Void Magic Mastery Other IV
5407,36880,43,30,Void Magic Mastery Other V
5408,36880,43,35,Void Magic Mastery Other VI
5409,36880,43,40,Void Magic Mastery Other VII
5410,33591312,43,45,Incantation of Void Magic Mastery Other
5411,36880,43,10,Void Magic Mastery Self I
5412,36880,43,15,Void Magic Mastery Self II
5413,36880,43,20,Void Magic Mastery Self III
5414,36880,43,25,Void Magic Mastery Self IV
5415,36880,43,30,Void Magic Mastery Self V
5416,36880,43,35,Void Magic Mastery Self VI
5417,36880,43,40,Void Magic Mastery Self VII
5418,33591312,43,45,Incantation of Void Magic Mastery Self
5419,36880,43,-10,Void Magic Ineptitude Other I
5420,36880,43,-15,Void Magic Ineptitude Other II
5421,36880,43,-20,Void Magic Ineptitude Other III
5422,36880,43,-25,Void Magic Ineptitude Other IV
5423,36880,43,-30,Void Magic Ineptitude Other V
5424,36880,43,-35,Void Magic Ineptitude Other VI
5425,36880,43,-40,Void Magic Ineptitude Other VII
5426,36880,43,-45,Incantation of Void Magic Ineptitude Other
5427,33591312,43,5,Minor Void Magic Aptitude
5428,33591312,43,15,Major Void Magic Aptitude
5429,33591312,43,25,Epic Void Magic Aptitude
5430,33591312,43,10,Moderate Void Magic Aptitude
5431,33591312,43,3,Novice Shadow's Void Magic Aptitude
5432,33591312,43,5,Apprentice Voidlock's Void Magic Aptitude
5433,33591312,43,10,Journeyman Voidlock's Void Magic Aptitude
5434,33591312,43,20,Master Voidlock's Void Magic Aptitude
5435,36880,43,150,Spectral Void Magic Mastery
5436,36880,43,250,Prodigal Void Magic Mastery
5437,36880,43,2,Corruptor's Boon
5438,36880,43,15,Corruptor's Boon
5449,36868,307,20,Surging Strength
5450,36868,308,30,Towering Defense
5451,36866,1,5,Luminous Vitality
5452,36865,6,45,Queen's Willpower
5453,41088,0,250,Queen's Armor
5454,36865,4,45,Queen's Coordination
5455,36865,2,45,Queen's Endurance
5456,36865,5,45,Queen's Focus
5457,36865,3,45,Queen's Quickness
5458,36865,1,45,Queen's Strength
5459,20488,65,0.32,Queen's Piercing Protection
5460,20488,69,0.32,Queen's Acid Protection
5461,20488,64,0.32,Queen's Blade Protection
5462,20488,66,0.32,Queen's Bludgeoning Protection
5463,20488,68,0.32,Queen's Cold Protection
5464,20488,67,0.32,Queen's Fire Protection
5465,20488,70,0.32,Queen's Lightning Protection
5466,20488,4,2.45,Queen's Rejuvenation
5467,20488,5,2.45,Queen's Mana Renewal
5468,20488,3,2.45,Queen's Regeneration
5469,36880,7,45,Queen's Impregnability Other
5470,36880,6,45,Queen's Invulnerability Other
5471,36880,15,45,Queen's Magic Resistance
5472,36880,16,45,Queen's Mana Conversion Mastery
5473,36880,40,45,Queen's Salvaging Mastery Other
5474,36880,24,45,Queen's Sprint
5475,36880,45,45,Queen's Light Weapon Mastery
5476,36880,34,45,Queen's War Magic Mastery
5477,33591300,314,2,Critical Damage Metamorphi I
5478,33591300,314,4,Critical Damage Metamorphi II
5479,33591300,314,6,Critical Damage Metamorphi III
5480,33591300,314,8,Critical Damage Metamorphi IV
5481,33591300,314,10,Critical Damage Metamorphi V
5482,33591300,314,12,Critical Damage Metamorphi VI
5483,33591300,314,14,Critical Damage Metamorphi VII
5484,33591300,314,16,Critical Damage Metamorphi VIII
5485,33591300,314,20,Critical Damage Metamorphi IX
5486,33591300,314,24,Critical Damage Metamorphi X
5487,33591300,314,30,Critical Damage Metamorphi XI
5489,33591300,316,2,Critical Damage Reduction Metamorphi I
5490,33591300,316,4,Critical Damage Reduction Metamorphi II
5491,33591300,316,6,Critical Damage Reduction Metamorphi III
5492,33591300,316,8,Critical Damage Reduction Metamorphi IV
5493,33591300,316,10,Critical Damage Reduction Metamorphi V
5494,33591300,316,12,Critical Damage Reduction Metamorphi VI
5495,33591300,316,14,Critical Damage Reduction Metamorphi VII
5496,33591300,316,16,Critical Damage Reduction Metamorphi VIII
5497,33591300,316,20,Critical Damage Reduction Metamorphi IX
5498,33591300,316,24,Critical Damage Reduction Metamorphi X
5499,33591300,316,30,Critical Damage Reduction Metamorphi XI
5500,33591300,307,1,Damage Metamorphi I
5501,33591300,307,2,Damage Metamorphi II
5502,33591300,307,3,Damage Metamorphi III
5503,33591300,307,4,Damage Metamorphi IV
5504,33591300,307,5,Damage Metamorphi V
5505,33591300,307,6,Damage Metamorphi VI
5506,33591300,307,7,Damage Metamorphi VII
5507,33591300,307,8,Damage Metamorphi VIII
5508,33591300,307,10,Damage Metamorphi IX
5509,33591300,307,12,Damage Metamorphi X
5510,33591300,307,15,Damage Metamorphi XI
5511,33591300,308,1,Damage Reduction Metamorphi I
5512,33591300,308,2,Damage Reduction Metamorphi II
5513,33591300,308,3,Damage Reduction Metamorphi III
5514,33591300,308,4,Damage Reduction Metamorphi IV
5515,33591300,308,5,Damage Reduction Metamorphi V
5516,33591300,308,6,Damage Reduction Metamorphi VI
5517,33591300,308,7,Damage Reduction Metamorphi VII
5518,33591300,308,8,Damage Reduction Metamorphi VIII
5519,33591300,308,10,Damage Reduction Metamorphi IX
5520,33591300,308,12,Damage Reduction Metamorphi X
5521,33591300,308,15,Damage Reduction Metamorphi XI
5522,20488,69,2.85,Acid Spit Vulnerability 1
5523,20488,69,3.1,Acid Spit Vulnerability 2
5538,36880,43,2,Darkened Heart
5542,36868,318,51,Burning Sands Infliction
5543,36868,317,45,Curse of the Burning Sands
5552,33591300,350,36,Sigil of Purity IX
5553,33591300,351,4,Sigil of Perserverance I
5554,33591300,351,40,Sigil of Perserverance X
5555,33591300,351,44,Sigil of Perserverance XI
5556,33591300,351,48,Sigil of Perserverance XII
5557,33591300,351,52,Sigil of Perserverance XIII
5558,33591300,351,56,Sigil of Perserverance XIV
5559,33591300,351,60,Sigil of Perserverance XV
5560,33591300,351,8,Sigil of Perserverance II
5561,33591300,351,12,Sigil of Perserverance III
5562,33591300,351,16,Sigil of Perserverance IV
5563,33591300,351,20,Sigil of Perserverance V
5564,33591300,351,24,Sigil of Perserverance VI
5565,33591300,351,28,Sigil of Perserverance VII
5566,33591300,351,32,Sigil of Perserverance VIII
5567,33591300,351,36,Sigil of Perserverance IX
5568,33591300,350,4,Sigil of Purity I
5569,33591300,350,40,Sigil of Purity X
5570,33591300,350,48,Sigil of Purity XI
5571,33591300,350,56,Sigil of Purity XII
5572,33591300,350,64,Sigil of Purity XIII
5573,33591300,350,72,Sigil of Purity XIV
5574,33591300,350,80,Sigil of Purity XV
5575,33591300,350,8,Sigil of Purity II
5576,33591300,350,12,Sigil of Purity III
5577,33591300,350,16,Sigil of Purity IV
5578,33591300,350,20,Sigil of Purity V
5579,33591300,350,24,Sigil of Purity VI
5580,33591300,350,28,Sigil of Purity VII
5581,33591300,350,32,Sigil of Purity VIII
5583,33591312,38,2,Weave of Alchemy I
5584,33591312,38,4,Weave of Alchemy II
5585,33591312,38,6,Weave of Alchemy III
5586,33591312,38,8,Weave of Alchemy IV
5587,33591312,38,10,Weave of Alchemy V
5588,33591312,14,2,Weave of Arcane Lore I
5589,33591312,14,4,Weave of Arcane Lore II
5590,33591312,14,6,Weave of Arcane Lore III
5591,33591312,14,8,Weave of Arcane Lore IV
5592,33591312,14,10,Weave of Arcane Lore V
5593,33591312,29,2,Weave of Armor Tinkering I
5594,33591312,29,4,Weave of Armor Tinkering II
5595,33591312,29,6,Weave of Armor Tinkering III
5596,33591312,29,8,Weave of Armor Tinkering IV
5597,33591312,29,10,Weave of Armor Tinkering V
5598,33591312,19,2,Weave of Person Attunement I
5599,33591312,19,4,Weave of Person Attunement II
5600,33591312,19,6,Weave of Person Attunement III
5601,33591312,19,8,Weave of Person Attunement IV
5602,33591312,19,10,Weave of the Person Attunement V
5603,33591312,45,2,Weave of Light Weapons I
5604,33591312,45,4,Weave of Light Weapons II
5605,33591312,45,6,Weave of Light Weapons III
5606,33591312,45,8,Weave of Light Weapons IV
5607,33591312,45,10,Weave of Light Weapons V
5608,33591312,47,2,Weave of Missile Weapons I
5609,33591312,47,4,Weave of Missile Weapons II
5610,33591312,47,6,Weave of Missile Weapons III
5611,33591312,47,8,Weave of Missile Weapons IV
5612,33591312,47,10,Weave of Missile Weapons V
5613,33591312,39,2,Weave of Cooking I
5614,33591312,39,4,Weave of Cooking II
5615,33591312,39,6,Weave of Cooking III
5616,33591312,39,8,Weave of Cooking IV
5617,33591312,39,10,Weave of the Cooking V
5618,33591312,31,2,Weave of Creature Enchantment I
5619,33591312,31,4,Weave of Creature Enchantment II
5620,33591312,31,6,Weave of Creature Enchantment III
5621,33591312,31,8,Weave of Creature Enchantment IV
5622,33591312,31,10,Weave of the Creature Enchantment V
5623,33591312,47,2,Weave of Missile Weapons I
5624,33591312,47,4,Weave of Missile Weapons II
5625,33591312,47,6,Weave of Missile Weapons III
5626,33591312,47,8,Weave of Missile Weapons IV
5627,33591312,47,10,Weave of Missile Weapons V
5628,33591312,46,2,Weave of Finesse Weapons I
5629,33591312,46,4,Weave of Finesse Weapons II
5630,33591312,46,6,Weave of Finesse Weapons III
5631,33591312,46,8,Weave of Finesse Weapons IV
5632,33591312,46,10,Weave of Finesse Weapons V
5633,33591312,20,2,Weave of Deception I
5634,33591312,20,4,Weave of the Deception II
5635,33591312,20,6,Weave of the Deception III
5636,33591312,20,8,Weave of the Deception IV
5637,33591312,20,10,Weave of the Deception V
5638,33591312,37,2,Weave of Fletching I
5639,33591312,37,4,Weave of the Fletching II
5640,33591312,37,6,Weave of the Fletching III
5641,33591312,37,8,Weave of the Fletching IV
5642,33591312,37,10,Weave of the Fletching V
5643,33591312,21,2,Weave of Healing I
5644,33591312,21,4,Weave of the Healing II
5645,33591312,21,6,Weave of the Healing III
5646,33591312,21,8,Weave of the Healing IV
5647,33591312,21,10,Weave of the Healing V
5648,33591312,32,2,Weave of Item Enchantment I
5649,33591312,32,4,Weave of Item Enchantment II
5650,33591312,32,6,Weave of Item Enchantment III
5651,33591312,32,8,Weave of Item Enchantment IV
5652,33591312,32,10,Weave of the Item Enchantment V
5653,33591312,18,2,Weave of Item Tinkering I
5654,33591312,18,4,Weave of Item Tinkering II
5655,33591312,18,6,Weave of Item Tinkering III
5656,33591312,18,8,Weave of Item Tinkering IV
5657,33591312,18,10,Weave of the Item Tinkering V
5658,33591312,35,2,Weave of Leadership I
5659,33591312,35,4,Weave of Leadership II
5660,33591312,35,6,Weave of Leadership III
5661,33591312,35,8,Weave of Leadership IV
5662,33591312,35,10,Weave of Leadership V
5663,33591312,33,2,Weave of Life Magic I
5664,33591312,33,4,Weave of Life Magic II
5665,33591312,33,6,Weave of Life Magic III
5666,33591312,33,8,Weave of Life Magic IV
5667,33591312,33,10,Weave of Life Magic V
5668,33591312,36,2,Weave of Fealty I
5669,33591312,36,4,Weave of Fealty II
5670,33591312,36,6,Weave of Fealty III
5671,33591312,36,8,Weave of Fealty IV
5672,33591312,36,10,Weave of Fealty V
5673,33591312,45,2,Weave of Light Weapons I
5674,33591312,45,4,Weave of Light Weapons II
5675,33591312,45,6,Weave of Light Weapons III
5676,33591312,45,8,Weave of Light Weapons IV
5677,33591312,45,10,Weave of Light Weapons V
5678,33591312,15,2,Weave of Magic Resistance I
5679,33591312,15,4,Weave of Magic Resistance II
5680,33591312,15,6,Weave of Magic Resistance III
5681,33591312,15,8,Weave of Magic Resistance IV
5682,33591312,15,10,Weave of the Magic Resistance V
5683,33591312,30,2,Weave of Magic Item Tinkering I
5684,33591312,30,4,Weave of Magic Item Tinkering II
5685,33591312,30,6,Weave of Magic Item Tinkering III
5686,33591312,30,8,Weave of Magic Item Tinkering IV
5687,33591312,30,10,Weave of the Magic Item Tinkering V
5688,33591312,16,2,Weave of Mana Conversion I
5689,33591312,16,4,Weave of Mana Conversion II
5690,33591312,16,6,Weave of Mana Conversion III
5691,33591312,16,8,Weave of Mana Conversion IV
5692,33591312,16,10,Weave of Mana Conversion V
5693,33591312,6,2,Weave of Invulnerability I
5694,33591312,6,4,Weave of Invulnerability II
5695,33591312,6,6,Weave of Invulnerability III
5696,33591312,6,8,Weave of Invulnerability IV
5697,33591312,6,10,Weave of the Invulnerability V
5698,33591312,7,2,Weave of Impregnability I
5699,33591312,7,4,Weave of Impregnability II
5700,33591312,7,6,Weave of Impregnability III
5701,33591312,7,8,Weave of Impregnability IV
5702,33591312,7,10,Weave of the Impregnability V
5703,33591312,40,2,Weave of Salvaging I
5704,33591312,40,4,Weave of Salvaging II
5705,33591312,40,6,Weave of Salvaging III
5706,33591312,40,8,Weave of Salvaging IV
5707,33591312,40,10,Weave of Salvaging V
5708,33591312,45,2,Weave of Light Weapons I
5709,33591312,45,4,Weave of Light Weapons II
5710,33591312,45,6,Weave of Light Weapons III
5711,33591312,45,8,Weave of Light Weapons IV
5712,33591312,45,10,Weave of Light Weapons V
5713,33591312,45,2,Weave of Light Weapons I
5714,33591312,45,4,Weave of Light Weapons II
5715,33591312,45,6,Weave of Light Weapons III
5716,33591312,45,8,Weave of Light Weapons IV
5717,33591312,45,10,Weave of Light Weapons V
5718,33591312,44,2,Weave of Heavy Weapons I
5719,33591312,44,4,Weave of Heavy Weapons II
5720,33591312,44,6,Weave of Heavy Weapons III
5721,33591312,44,8,Weave of Heavy Weapons IV
5722,33591312,44,10,Weave of Heavy Weapons V
5723,33591312,47,2,Weave of Missile Weapons I
5724,33591312,47,4,Weave of Missile Weapons II
5725,33591312,47,6,Weave of Missile Weapons III
5726,33591312,47,8,Weave of Missile Weapons IV
5727,33591312,47,10,Weave of Missile Weapons V
5728,33591312,41,2,Weave of Two Handed Combat I
5729,33591312,41,4,Weave of Two Handed Combat II
5730,33591312,41,6,Weave of Two Handed Combat III
5731,33591312,41,8,Weave of Two Handed Combat IV
5732,33591312,41,10,Weave of Two Handed Combat V
5733,33591312,45,2,Weave of Light Weapons I
5734,33591312,45,4,Weave of Light Weapons II
5735,33591312,45,6,Weave of Light Weapons III
5736,33591312,45,8,Weave of Light Weapons IV
5737,33591312,45,10,Weave of Light Weapons V
5738,33591312,43,2,Weave of Void Magic I
5739,33591312,43,4,Weave of Void Magic II
5740,33591312,43,6,Weave of Void Magic III
5741,33591312,43,8,Weave of Void Magic IV
5742,33591312,43,10,Weave of Void Magic V
5743,33591312,34,2,Weave of War Magic I
5744,33591312,34,4,Weave of War Magic II
5745,33591312,34,6,Weave of War Magic III
5746,33591312,34,8,Weave of War Magic IV
5747,33591312,34,10,Weave of War Magic V
5748,33591312,28,2,Weave of Weapon Tinkering I
5749,33591312,28,4,Weave of Weapon Tinkering II
5750,33591312,28,6,Weave of Weapon Tinkering III
5751,33591312,28,8,Weave of Weapon Tinkering IV
5752,33591312,28,10,Weave of the Weapon Tinkering V
5753,33595408,0,20,Cloaked in Skill
5754,20496,15,0.5,Shroud of Darkness (Magic)
5755,20496,6,0.5,Shroud of Darkness (Melee)
5756,20496,7,0.5,Shroud of Darkness (Missile)
5757,33591312,27,6,Weave of Creature Attunement III
5758,33591312,27,8,Weave of Creature Attunement IV
5759,33591312,27,10,Weave of the Creature Attunement V
5760,33591312,27,2,Weave of Creature Attunement I
5761,33591312,27,4,Weave of Creature Attunement II
5763,36880,52,-10,Dirty Fighting Ineptitude Other I
5764,36880,52,-15,Dirty Fighting Ineptitude Other II
5765,36880,52,-20,Dirty Fighting Ineptitude Other III
5766,36880,52,-25,Dirty Fighting Ineptitude Other IV
5767,36880,52,-30,Dirty Fighting Ineptitude Other V
5768,36880,52,-35,Dirty Fighting Ineptitude Other VI
5769,36880,52,-40,Dirty Fighting Ineptitude Other VII
5770,36880,52,-45,Incantation of Dirty Fighting Ineptitude Other
5771,36880,52,10,Dirty Fighting Mastery Other I
5772,36880,52,15,Dirty Fighting Mastery Other II
5773,36880,52,20,Dirty Fighting Mastery Other III
5774,36880,52,25,Dirty Fighting Mastery Other IV
5775,36880,52,30,Dirty Fighting Mastery Other V
5776,36880,52,35,Dirty Fighting Mastery Other VI
5777,36880,52,40,Dirty Fighting Mastery Other VII
5778,36880,52,45,Incantation of Dirty Fighting Mastery Other
5779,36880,52,10,Dirty Fighting Mastery Self I
5780,36880,52,15,Dirty Fighting Mastery Self II
5781,36880,52,20,Dirty Fighting Mastery Self III
5782,36880,52,25,Dirty Fighting Mastery Self IV
5783,36880,52,30,Dirty Fighting Mastery Self V
5784,36880,52,35,Dirty Fighting Mastery Self VI
5785,36880,52,40,Dirty Fighting Mastery Self VII
5786,36880,52,45,Incantation of Dirty Fighting Mastery Self
5787,36880,49,-10,Dual Wield Ineptitude Other I
5788,36880,49,-15,Dual Wield Ineptitude Other II
5789,36880,49,-20,Dual Wield Ineptitude Other III
5790,36880,49,-25,Dual Wield Ineptitude Other IV
5791,36880,49,-30,Dual Wield Ineptitude Other V
5792,36880,49,-35,Dual Wield Ineptitude Other VI
5793,36880,49,-40,Dual Wield Ineptitude Other VII
5794,36880,49,-45,Incantation of Dual Wield Ineptitude Other
5795,36880,49,10,Dual Wield Mastery Other I
5796,36880,49,15,Dual Wield Mastery Other II
5797,36880,49,20,Dual Wield Mastery Other III
5798,36880,49,25,Dual Wield Mastery Other IV
5799,36880,49,30,Dual Wield Mastery Other V
5800,36880,49,35,Dual Wield Mastery Other VI
5801,36880,49,40,Dual Wield Mastery Other VII
5802,36880,49,45,Incantation of Dual Wield Mastery Other
5803,36880,49,10,Dual Wield Mastery Self I
5804,36880,49,15,Dual Wield Mastery Self II
5805,36880,49,20,Dual Wield Mastery Self III
5806,36880,49,25,Dual Wield Mastery Self IV
5807,36880,49,30,Dual Wield Mastery Self V
5808,36880,49,35,Dual Wield Mastery Self VI
5809,36880,49,40,Dual Wield Mastery Self VII
5810,36880,49,45,Incantation of Dual Wield Mastery Self
5811,36880,50,-10,Recklessness Ineptitude Other I
5812,36880,50,-15,Recklessness Ineptitude Other II
5813,36880,50,-20,Recklessness Ineptitude Other III
5814,36880,50,-25,Recklessness Ineptitude Other IV
5815,36880,50,-30,Recklessness Ineptitude Other V
5816,36880,50,-35,Recklessness Ineptitude Other VI
5817,36880,50,-40,Recklessness Ineptitude Other VII
5818,36880,50,-45,Incantation of Recklessness Ineptitude Other
5819,36880,50,10,Recklessness Mastery Other I
5820,36880,50,15,Recklessness Mastery Other II
5821,36880,50,20,Recklessness Mastery Other III
5822,36880,50,25,Recklessness Mastery Other IV
5823,36880,50,30,Recklessness Mastery Other V
5824,36880,50,35,Recklessness Mastery Other VI
5825,36880,50,40,Recklessness Mastery Other VII
5826,36880,50,45,Incantation of Recklessness Mastery Other
5827,36880,50,10,Recklessness Mastery Self I
5828,36880,50,15,Recklessness Mastery Self II
5829,36880,50,20,Recklessness Mastery Self III
5830,36880,50,25,Recklessness Mastery Self IV
5831,36880,50,30,Recklessness Mastery Self V
5832,36880,50,35,Recklessness Mastery Self VI
5833,36880,50,40,Recklessness Mastery Self VII
5834,36880,50,45,Incantation of Recklessness Mastery Self
5835,36880,48,-10,Shield Ineptitude Other I
5836,36880,48,-15,Shield Ineptitude Other II
5837,36880,48,-20,Shield Ineptitude Other III
5838,36880,48,-25,Shield Ineptitude Other IV
5839,36880,48,-30,Shield Ineptitude Other V
5840,36880,48,-35,Shield Ineptitude Other VI
5841,36880,48,-40,Shield Ineptitude Other VII
5842,36880,48,-45,Incantation of Shield Ineptitude Other
5843,36880,48,10,Shield Mastery Other I
5844,36880,48,15,Shield Mastery Other II
5845,36880,48,20,Shield Mastery Other III
5846,36880,48,25,Shield Mastery Other IV
5847,36880,48,30,Shield Mastery Other V
5848,36880,48,35,Shield Mastery Other VI
5849,36880,48,40,Shield Mastery Other VII
5850,36880,48,45,Incantation of Shield Mastery Other
5851,36880,48,10,Shield Mastery Self I
5852,36880,48,15,Shield Mastery Self II
5853,36880,48,20,Shield Mastery Self III
5854,36880,48,25,Shield Mastery Self IV
5855,36880,48,30,Shield Mastery Self V
5856,36880,48,35,Shield Mastery Self VI
5857,36880,48,40,Shield Mastery Self VII
5858,36880,48,45,Incantation of Shield Mastery Self
5859,36880,51,-10,Sneak Attack Ineptitude Other I
5860,36880,51,-15,Sneak Attack Ineptitude Other II
5861,36880,51,-20,Sneak Attack Ineptitude Other III
5862,36880,51,-25,Sneak Attack Ineptitude Other IV
5863,36880,51,-30,Sneak Attack Ineptitude Other V
5864,36880,51,-35,Sneak Attack Ineptitude Other VI
5865,36880,51,-40,Sneak Attack Ineptitude Other VII
5866,36880,51,-45,Incantation of Sneak Attack Ineptitude Other
5867,36880,51,10,Sneak Attack Mastery Other I
5868,36880,51,15,Sneak Attack Mastery Other II
5869,36880,51,20,Sneak Attack Mastery Other III
5870,36880,51,25,Sneak Attack Mastery Other IV
5871,36880,51,30,Sneak Attack Mastery Other V
5872,36880,51,35,Sneak Attack Mastery Other VI
5873,36880,51,40,Sneak Attack Mastery Other VII
5874,36880,51,45,Incantation of Sneak Attack Mastery Other
5875,36880,51,10,Sneak Attack Mastery Self I
5876,36880,51,15,Sneak Attack Mastery Self II
